round,client_id,participated,num_samples,update_norm_l2,update_norm_l1,update_norm_linf
47,15,1,4923,1.8615268468856812,2487.614501953125,0.0482681542634964
47,2,1,4862,2.566643714904785,3637.86328125,0.07944628596305847
47,3,1,1743,2.5254414081573486,3591.553955078125,0.0819411426782608
47,5,1,3867,1.5887532234191895,2242.479736328125,0.046030767261981964
47,6,1,1600,3.1470372676849365,4845.48291015625,0.07074533402919769
47,7,1,3271,2.206235408782959,2984.490478515625,0.08312074095010757
47,8,1,3825,2.8417816162109375,4173.8173828125,0.07427391409873962
47,9,1,6520,2.771911859512329,4181.56884765625,0.0705462396144867
48,1,1,1077,1.8610601425170898,2591.34765625,0.11963725090026855
48,12,1,3437,2.7710559368133545,3728.222900390625,0.08558395504951477
48,13,1,4750,2.2331788539886475,3147.9462890625,0.08790664374828339
48,14,1,248,0.9149149060249329,1268.0360107421875,0.03887281194329262
48,15,1,4923,2.387845754623413,3238.470703125,0.048337534070014954
48,2,1,4862,2.546065330505371,3600.435791015625,0.07188788056373596
48,3,1,1743,2.1163551807403564,2973.400390625,0.060678571462631226
48,4,1,3713,2.0868852138519287,2804.334716796875,0.07069303095340729
48,5,1,3867,1.8182809352874756,2605.40673828125,0.048214517533779144
48,7,1,3271,2.850099802017212,3848.906494140625,0.10767148435115814
48,8,1,3825,2.109203338623047,3093.94384765625,0.051125988364219666
48,9,1,6520,2.752138614654541,4111.19189453125,0.058760110288858414
49,0,1,298,1.514974594116211,2101.536376953125,0.04437018185853958
49,1,1,1077,1.8503398895263672,2570.21630859375,0.1169472187757492
49,10,1,4596,2.705545663833618,3989.359619140625,0.08374827355146408
49,11,1,1270,2.6087679862976074,3985.791748046875,0.0957246795296669
49,12,1,3437,2.409324884414673,3222.134521484375,0.056997112929821014
49,13,1,4750,1.8933473825454712,2650.23876953125,0.0802527666091919
49,14,1,248,1.2339447736740112,1730.8216552734375,0.040918439626693726
49,15,1,4923,2.15230393409729,2899.40283203125,0.043587177991867065
49,3,1,1743,2.110246419906616,2976.97607421875,0.05516193062067032
49,4,1,3713,5.565596580505371,6809.3740234375,0.15658169984817505
49,6,1,1600,3.168149709701538,4818.82421875,0.06930944323539734
49,9,1,6520,3.792717456817627,5808.32470703125,0.07218368351459503
50,0,1,298,0.5068402886390686,637.949462890625,0.03358998894691467
50,1,1,1077,0.5835404396057129,595.028076171875,0.05667537450790405
50,10,1,4596,0.6097236275672913,771.6915893554688,0.03740093857049942
50,11,1,1270,0.4109632074832916,592.6236572265625,0.013817474246025085
50,13,1,4750,0.6588819622993469,716.9425659179688,0.05631324648857117
50,15,1,4923,0.5583575367927551,766.7625732421875,0.02393607795238495
50,2,1,4862,0.7506722211837769,929.4852905273438,0.05020153522491455
50,3,1,1743,0.8056917786598206,1072.9842529296875,0.04552444815635681
50,4,1,3713,0.4731941521167755,598.4087524414062,0.029686152935028076
50,6,1,1600,0.5621137022972107,736.2503051757812,0.025406211614608765
50,7,1,3271,0.6358827352523804,798.3651733398438,0.039618488401174545
50,9,1,6520,0.6803003549575806,942.5525512695312,0.035585880279541016
51,0,1,298,0.38452500104904175,494.020751953125,0.023010030388832092
51,10,1,4596,0.5034753084182739,643.9654541015625,0.0323471799492836
51,12,1,3437,0.6047310829162598,783.4301147460938,0.03960485756397247
51,14,1,248,0.23264896869659424,294.3583984375,0.010174542665481567
51,2,1,4862,0.729543924331665,932.4091796875,0.04347166419029236
51,3,1,1743,0.5743654370307922,772.3954467773438,0.02986355498433113
51,4,1,3713,0.7017419934272766,877.637451171875,0.0383010059595108
51,5,1,3867,0.4370180666446686,556.4765625,0.029208838939666748
51,6,1,1600,0.48690056800842285,645.5158081054688,0.022040054202079773
51,7,1,3271,0.7259931564331055,919.4567260742188,0.036444731056690216
51,8,1,3825,0.679781973361969,1007.0198364257812,0.024713516235351562
51,9,1,6520,0.6171320080757141,864.8946533203125,0.0317225456237793
52,0,1,298,0.32889285683631897,412.69512939453125,0.018373221158981323
52,1,1,1077,0.6572719216346741,755.1175537109375,0.06232747435569763
52,10,1,4596,0.4256473779678345,528.6028442382812,0.030675627291202545
52,11,1,1270,0.493874728679657,698.9744873046875,0.016769349575042725
52,14,1,248,0.17824377119541168,244.44227600097656,0.00871509313583374
52,15,1,4923,0.4902321398258209,675.0542602539062,0.01883232593536377
52,2,1,4862,0.5585283637046814,684.7637329101562,0.03288273885846138
52,3,1,1743,0.6604057550430298,876.9419555664062,0.030450351536273956
52,4,1,3713,0.479178249835968,637.148193359375,0.03166104853153229
52,6,1,1600,0.6770426034927368,889.310791015625,0.0308225154876709
52,8,1,3825,0.6462113261222839,941.5457153320312,0.02617265284061432
52,9,1,6520,0.5388092994689941,763.189697265625,0.02784496545791626
53,0,1,298,0.39465299248695374,502.2760009765625,0.01892814040184021
53,10,1,4596,0.5258007645606995,700.9733276367188,0.03193047642707825
53,12,1,3437,0.6217920780181885,828.894287109375,0.03922596573829651
53,13,1,4750,0.5531450510025024,679.0416259765625,0.044697947800159454
53,14,1,248,0.23882144689559937,320.53057861328125,0.010608524084091187
53,2,1,4862,0.6397608518600464,815.5475463867188,0.03287980705499649
53,3,1,1743,0.5043495297431946,675.6527099609375,0.022609077394008636
53,4,1,3713,0.5119226574897766,693.31689453125,0.033509984612464905
53,5,1,3867,0.48982080817222595,634.1083374023438,0.031350523233413696
53,6,1,1600,0.6656897664070129,884.4724731445312,0.02924535423517227
53,8,1,3825,0.5463781356811523,799.46337890625,0.021014556288719177
53,9,1,6520,0.45402252674102783,646.896240234375,0.02334994077682495
54,1,1,1077,0.6110115647315979,729.6973266601562,0.05361739546060562
54,10,1,4596,0.4807990789413452,634.2615966796875,0.02838430367410183
54,11,1,1270,0.5290219187736511,754.6226806640625,0.01728302240371704
54,14,1,248,0.2666998505592346,360.2965393066406,0.011072114109992981
54,15,1,4923,0.5022517442703247,696.96630859375,0.018046408891677856
54,3,1,1743,0.5124950408935547,700.6824951171875,0.022330529987812042
54,4,1,3713,0.626587986946106,827.427001953125,0.03778752684593201
54,5,1,3867,0.46041250228881836,598.9075927734375,0.027244970202445984
54,6,1,1600,0.6754249334335327,922.6414794921875,0.02531971037387848
54,7,1,3271,0.6576328277587891,839.1898803710938,0.03698079288005829
54,8,1,3825,0.4970240294933319,746.7000732421875,0.019104376435279846
54,9,1,6520,0.5788496732711792,816.4931030273438,0.026667311787605286
55,0,1,298,0.42309001088142395,541.6607666015625,0.02127007395029068
55,10,1,4596,0.5231083035469055,699.1566772460938,0.03187868744134903
55,11,1,1270,0.3763691484928131,548.0105590820312,0.011502563953399658
55,12,1,3437,0.5444181561470032,731.34423828125,0.03361949324607849
55,14,1,248,0.2802184820175171,386.96685791015625,0.009448498487472534
55,15,1,4923,0.4836273491382599,672.4915161132812,0.016751274466514587
55,3,1,1743,0.6644905805587769,896.34423828125,0.028923269361257553
55,4,1,3713,0.6060478091239929,806.3800659179688,0.03317713737487793
55,6,1,1600,0.5873420834541321,797.378173828125,0.022796571254730225
